Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
4430	Spectrogram 1	1	677402.55225	677405.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1464	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	29.0
4431	Spectrogram 1	1	677403.55225	677406.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1585	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	30.0
4432	Spectrogram 1	1	677412.55225	677415.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2347	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	39.0
4433	Spectrogram 1	1	677415.55225	677418.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3638	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	42.0
4434	Spectrogram 1	1	677416.55225	677419.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2231	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	43.0
4435	Spectrogram 1	1	677423.55225	677426.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1603	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	50.0
4436	Spectrogram 1	1	677424.55225	677427.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4079	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	51.0
4437	Spectrogram 1	1	677426.55225	677429.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2039	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	53.0
4438	Spectrogram 1	1	677427.55225	677430.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1136	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	54.0
4439	Spectrogram 1	1	677428.55225	677431.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2138	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	55.0
4440	Spectrogram 1	1	677430.55225	677433.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1480	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_055400.WAV	57.0
4441	Spectrogram 1	1	677498.55225	677501.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3052	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	5.0
4442	Spectrogram 1	1	677501.55225	677504.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2994	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	8.0
4443	Spectrogram 1	1	677502.55225	677505.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2267	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	9.0
4444	Spectrogram 1	1	677504.55225	677507.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1601	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	11.0
4445	Spectrogram 1	1	677507.55225	677510.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1644	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	14.0
4446	Spectrogram 1	1	677508.55225	677511.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3810	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	15.0
4447	Spectrogram 1	1	677509.55225	677512.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1329	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	16.0
4448	Spectrogram 1	1	677511.55225	677514.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2590	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	18.0
4449	Spectrogram 1	1	677512.55225	677515.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5104	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	19.0
4450	Spectrogram 1	1	677517.55225	677520.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5591	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	24.0
4451	Spectrogram 1	1	677518.55225	677521.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1084	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	25.0
4452	Spectrogram 1	1	677521.55225	677524.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1060	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	28.0
4453	Spectrogram 1	1	677522.55225	677525.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1825	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	29.0
4454	Spectrogram 1	1	677524.55225	677527.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6070	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	31.0
4455	Spectrogram 1	1	677525.55225	677528.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4461	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	32.0
4456	Spectrogram 1	1	677526.55225	677529.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3569	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	33.0
4457	Spectrogram 1	1	677532.55225	677535.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3442	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	39.0
4458	Spectrogram 1	1	677535.55225	677538.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1918	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	42.0
4459	Spectrogram 1	1	677536.55225	677539.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2310	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	43.0
4460	Spectrogram 1	1	677537.55225	677540.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1113	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	44.0
4461	Spectrogram 1	1	677538.55225	677541.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5731	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	45.0
4462	Spectrogram 1	1	677539.55225	677542.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4659	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	46.0
4463	Spectrogram 1	1	677540.55225	677543.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1249	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	47.0
4464	Spectrogram 1	1	677542.55225	677545.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3687	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	49.0
4465	Spectrogram 1	1	677543.55225	677546.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4265	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	50.0
4466	Spectrogram 1	1	677546.55225	677549.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1017	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	53.0
4467	Spectrogram 1	1	677547.55225	677550.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3002	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	54.0
4468	Spectrogram 1	1	677549.55225	677552.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4168	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	56.0
4469	Spectrogram 1	1	677550.55225	677553.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5331	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_060600.WAV	57.0
4470	Spectrogram 1	1	677553.55225	677556.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3757	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	0.0
4471	Spectrogram 1	1	677554.55225	677557.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3602	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	1.0
4472	Spectrogram 1	1	677556.55225	677559.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1673	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	3.0
4473	Spectrogram 1	1	677557.55225	677560.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4349	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	4.0
4474	Spectrogram 1	1	677561.55225	677564.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2996	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	8.0
4475	Spectrogram 1	1	677562.55225	677565.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3647	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	9.0
4476	Spectrogram 1	1	677563.55225	677566.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2832	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	10.0
4477	Spectrogram 1	1	677568.55225	677571.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3709	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	15.0
4478	Spectrogram 1	1	677569.55225	677572.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3147	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	16.0
4479	Spectrogram 1	1	677570.55225	677573.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3764	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	17.0
4480	Spectrogram 1	1	677607.55225	677610.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2115	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061200.WAV	54.0
4481	Spectrogram 1	1	677613.55225	677616.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1774	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	0.0
4482	Spectrogram 1	1	677614.55225	677617.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1090	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	1.0
4483	Spectrogram 1	1	677616.55225	677619.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1172	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	3.0
4484	Spectrogram 1	1	677617.55225	677620.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1732	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	4.0
4485	Spectrogram 1	1	677618.55225	677621.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1441	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	5.0
4486	Spectrogram 1	1	677620.55225	677623.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4375	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	7.0
4487	Spectrogram 1	1	677621.55225	677624.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5392	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	8.0
4488	Spectrogram 1	1	677622.55225	677625.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2315	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	9.0
4489	Spectrogram 1	1	677624.55225	677627.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1990	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	11.0
4490	Spectrogram 1	1	677625.55225	677628.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2846	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	12.0
4491	Spectrogram 1	1	677626.55225	677629.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3198	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	13.0
4492	Spectrogram 1	1	677628.55225	677631.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5836	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	15.0
4493	Spectrogram 1	1	677629.55225	677632.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4591	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	16.0
4494	Spectrogram 1	1	677630.55225	677633.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3291	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	17.0
4495	Spectrogram 1	1	677633.55225	677636.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1230	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	20.0
4496	Spectrogram 1	1	677636.55225	677639.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2542	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	23.0
4497	Spectrogram 1	1	677637.55225	677640.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2792	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	24.0
4498	Spectrogram 1	1	677638.55225	677641.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1979	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	25.0
4499	Spectrogram 1	1	677640.55225	677643.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1620	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	27.0
4500	Spectrogram 1	1	677641.55225	677644.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1847	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	28.0
4501	Spectrogram 1	1	677642.55225	677645.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2580	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	29.0
4502	Spectrogram 1	1	677645.55225	677648.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2540	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	32.0
4503	Spectrogram 1	1	677646.55225	677649.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5796	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	33.0
4504	Spectrogram 1	1	677647.55225	677650.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3813	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	34.0
4505	Spectrogram 1	1	677648.55225	677651.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1356	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	35.0
4506	Spectrogram 1	1	677649.55225	677652.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1773	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	36.0
4507	Spectrogram 1	1	677650.55225	677653.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3177	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	37.0
4508	Spectrogram 1	1	677652.55225	677655.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3207	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	39.0
4509	Spectrogram 1	1	677653.55225	677656.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2964	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	40.0
4510	Spectrogram 1	1	677654.55225	677657.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2806	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	41.0
4511	Spectrogram 1	1	677656.55225	677659.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1719	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	43.0
4512	Spectrogram 1	1	677657.55225	677660.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2478	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	44.0
4513	Spectrogram 1	1	677658.55225	677661.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3566	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	45.0
4514	Spectrogram 1	1	677661.55225	677664.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3400	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	48.0
4515	Spectrogram 1	1	677662.55225	677665.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1699	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	49.0
4516	Spectrogram 1	1	677663.55225	677666.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3785	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	50.0
4517	Spectrogram 1	1	677665.55225	677668.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1386	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	52.0
4518	Spectrogram 1	1	677666.55225	677669.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1054	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	53.0
4519	Spectrogram 1	1	677668.55225	677671.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1609	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	55.0
4520	Spectrogram 1	1	677669.55225	677672.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3154	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	56.0
4521	Spectrogram 1	1	677670.55225	677673.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4798	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_061800.WAV	57.0
4522	Spectrogram 1	1	677673.55225	677676.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4261	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	0.0
4523	Spectrogram 1	1	677675.55225	677678.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5680	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	2.0
4524	Spectrogram 1	1	677676.55225	677679.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4143	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	3.0
4525	Spectrogram 1	1	677677.55225	677680.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3448	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	4.0
4526	Spectrogram 1	1	677679.55225	677682.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6822	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	6.0
4527	Spectrogram 1	1	677680.55225	677683.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6043	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	7.0
4528	Spectrogram 1	1	677681.55225	677684.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1596	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	8.0
4529	Spectrogram 1	1	677684.55225	677687.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6099	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	11.0
4530	Spectrogram 1	1	677685.55225	677688.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6598	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	12.0
4531	Spectrogram 1	1	677686.55225	677689.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.8213	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	13.0
4532	Spectrogram 1	1	677688.55225	677691.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1530	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	15.0
4533	Spectrogram 1	1	677689.55225	677692.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.8389	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	16.0
4534	Spectrogram 1	1	677690.55225	677693.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.7553	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	17.0
4535	Spectrogram 1	1	677691.55225	677694.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6730	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	18.0
4536	Spectrogram 1	1	677693.55225	677696.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.8245	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	20.0
4537	Spectrogram 1	1	677694.55225	677697.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5122	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	21.0
4538	Spectrogram 1	1	677695.55225	677698.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3945	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	22.0
4539	Spectrogram 1	1	677696.55225	677699.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3357	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	23.0
4540	Spectrogram 1	1	677698.55225	677701.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4354	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	25.0
4541	Spectrogram 1	1	677699.55225	677702.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5053	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	26.0
4542	Spectrogram 1	1	677700.55225	677703.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5041	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	27.0
4543	Spectrogram 1	1	677701.55225	677704.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1330	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	28.0
4544	Spectrogram 1	1	677703.55225	677706.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1655	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	30.0
4545	Spectrogram 1	1	677704.55225	677707.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5139	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	31.0
4546	Spectrogram 1	1	677705.55225	677708.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.6698	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	32.0
4547	Spectrogram 1	1	677706.55225	677709.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4523	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	33.0
4548	Spectrogram 1	1	677711.55225	677714.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3721	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	38.0
4549	Spectrogram 1	1	677712.55225	677715.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5086	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	39.0
4550	Spectrogram 1	1	677713.55225	677716.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2559	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	40.0
4551	Spectrogram 1	1	677714.55225	677717.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2072	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	41.0
4552	Spectrogram 1	1	677719.55225	677722.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4481	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	46.0
4553	Spectrogram 1	1	677720.55225	677723.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1898	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	47.0
4554	Spectrogram 1	1	677723.55225	677726.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.7289	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	50.0
4555	Spectrogram 1	1	677724.55225	677727.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4927	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	51.0
4556	Spectrogram 1	1	677729.55225	677732.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2800	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	56.0
4557	Spectrogram 1	1	677730.55225	677733.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3656	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_062400.WAV	57.0
4558	Spectrogram 1	1	679096.55225	679099.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1779	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084200.WAV	43.0
4559	Spectrogram 1	1	679113.55225	679116.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7315	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	0.0
4560	Spectrogram 1	1	679114.55225	679117.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.7953	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	1.0
4561	Spectrogram 1	1	679115.55225	679118.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8828	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	2.0
4562	Spectrogram 1	1	679116.55225	679119.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.9312	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	3.0
4563	Spectrogram 1	1	679117.55225	679120.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.9124	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	4.0
4564	Spectrogram 1	1	679118.55225	679121.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.8846	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	5.0
4565	Spectrogram 1	1	679119.55225	679122.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.9405	D:\recs9_27_06_2025\T2\243B1F0663FBB7CE_20250615_084800.WAV	6.0
