Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
2839	Spectrogram 1	1	288717.0	288720.0	0	15000	White-winged Tanager	whwtan1	0.4682	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	6.0
2840	Spectrogram 1	1	288718.0	288721.0	0	15000	White-winged Tanager	whwtan1	0.7610	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	7.0
2841	Spectrogram 1	1	288719.0	288722.0	0	15000	White-winged Tanager	whwtan1	0.4964	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	8.0
2842	Spectrogram 1	1	288720.0	288723.0	0	15000	White-winged Tanager	whwtan1	0.3976	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	9.0
2843	Spectrogram 1	1	288721.0	288724.0	0	15000	White-winged Tanager	whwtan1	0.1287	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	10.0
2844	Spectrogram 1	1	288723.0	288726.0	0	15000	White-winged Tanager	whwtan1	0.1222	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	12.0
2845	Spectrogram 1	1	288724.0	288727.0	0	15000	White-winged Tanager	whwtan1	0.3923	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	13.0
2846	Spectrogram 1	1	288725.0	288728.0	0	15000	White-winged Tanager	whwtan1	0.4334	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	14.0
2847	Spectrogram 1	1	288726.0	288729.0	0	15000	White-winged Tanager	whwtan1	0.9042	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	15.0
2848	Spectrogram 1	1	288727.0	288730.0	0	15000	White-winged Tanager	whwtan1	0.5030	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	16.0
2849	Spectrogram 1	1	288729.0	288732.0	0	15000	White-winged Tanager	whwtan1	0.2998	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	18.0
2850	Spectrogram 1	1	288730.0	288733.0	0	15000	White-winged Tanager	whwtan1	0.1913	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	19.0
2851	Spectrogram 1	1	288732.0	288735.0	0	15000	White-winged Tanager	whwtan1	0.2638	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	21.0
2852	Spectrogram 1	1	288734.0	288737.0	0	15000	White-winged Tanager	whwtan1	0.5593	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	23.0
2853	Spectrogram 1	1	288735.0	288738.0	0	15000	White-winged Tanager	whwtan1	0.2391	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	24.0
2854	Spectrogram 1	1	288736.0	288739.0	0	15000	White-winged Tanager	whwtan1	0.1509	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	25.0
2855	Spectrogram 1	1	288737.0	288740.0	0	15000	White-winged Tanager	whwtan1	0.2307	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	26.0
2856	Spectrogram 1	1	288738.0	288741.0	0	15000	White-winged Tanager	whwtan1	0.8139	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	27.0
2857	Spectrogram 1	1	288739.0	288742.0	0	15000	White-winged Tanager	whwtan1	0.1595	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	28.0
2858	Spectrogram 1	1	288740.0	288743.0	0	15000	White-winged Tanager	whwtan1	0.2492	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	29.0
2859	Spectrogram 1	1	288742.0	288745.0	0	15000	White-winged Tanager	whwtan1	0.8722	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	31.0
2860	Spectrogram 1	1	288743.0	288746.0	0	15000	White-winged Tanager	whwtan1	0.8850	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	32.0
2861	Spectrogram 1	1	288744.0	288747.0	0	15000	White-winged Tanager	whwtan1	0.9266	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	33.0
2862	Spectrogram 1	1	288745.0	288748.0	0	15000	White-winged Tanager	whwtan1	0.7089	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	34.0
2863	Spectrogram 1	1	288746.0	288749.0	0	15000	White-winged Tanager	whwtan1	0.4378	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	35.0
2864	Spectrogram 1	1	288747.0	288750.0	0	15000	White-winged Tanager	whwtan1	0.4761	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	36.0
2865	Spectrogram 1	1	288748.0	288751.0	0	15000	White-winged Tanager	whwtan1	0.7829	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	37.0
2866	Spectrogram 1	1	288749.0	288752.0	0	15000	White-winged Tanager	whwtan1	0.8340	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	38.0
2867	Spectrogram 1	1	288750.0	288753.0	0	15000	White-winged Tanager	whwtan1	0.8751	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	39.0
2868	Spectrogram 1	1	288751.0	288754.0	0	15000	White-winged Tanager	whwtan1	0.7953	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	40.0
2869	Spectrogram 1	1	288752.0	288755.0	0	15000	White-winged Tanager	whwtan1	0.6151	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	41.0
2870	Spectrogram 1	1	288753.0	288756.0	0	15000	White-winged Tanager	whwtan1	0.3371	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	42.0
2871	Spectrogram 1	1	288754.0	288757.0	0	15000	White-winged Tanager	whwtan1	0.3702	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	43.0
2872	Spectrogram 1	1	288759.0	288762.0	0	15000	White-winged Tanager	whwtan1	0.4726	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_163000.WAV	48.0
2873	Spectrogram 1	1	288881.0	288884.0	0	15000	Dusky-capped Flycatcher	ducfly	0.1297	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_164200.WAV	50.0
2874	Spectrogram 1	1	288882.0	288885.0	0	15000	Dusky-capped Flycatcher	ducfly	0.1728	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_164200.WAV	51.0
2875	Spectrogram 1	1	288887.0	288890.0	0	15000	Dusky-capped Flycatcher	ducfly	0.1144	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_164200.WAV	56.0
2876	Spectrogram 1	1	289045.0	289048.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1063	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_170000.WAV	34.0
2877	Spectrogram 1	1	289081.0	289084.0	0	15000	Chuck-will's-widow	chwwid	0.1867	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_170600.WAV	10.0
2878	Spectrogram 1	1	289166.0	289169.0	0	15000	Black-faced Grosbeak	blfgro1	0.2748	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	35.0
2879	Spectrogram 1	1	289167.0	289170.0	0	15000	Black-faced Grosbeak	blfgro1	0.5054	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	36.0
2880	Spectrogram 1	1	289167.0	289170.0	0	15000	White-winged Tanager	whwtan1	0.3820	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	36.0
2881	Spectrogram 1	1	289168.0	289171.0	0	15000	Black-faced Grosbeak	blfgro1	0.3569	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	37.0
2882	Spectrogram 1	1	289168.0	289171.0	0	15000	White-winged Tanager	whwtan1	0.1780	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	37.0
2883	Spectrogram 1	1	289169.0	289172.0	0	15000	White-winged Tanager	whwtan1	0.7679	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	38.0
2884	Spectrogram 1	1	289169.0	289172.0	0	15000	Black-faced Grosbeak	blfgro1	0.3594	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	38.0
2885	Spectrogram 1	1	289170.0	289173.0	0	15000	White-winged Tanager	whwtan1	0.8816	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	39.0
2886	Spectrogram 1	1	289170.0	289173.0	0	15000	Black-faced Grosbeak	blfgro1	0.1930	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	39.0
2887	Spectrogram 1	1	289171.0	289174.0	0	15000	White-winged Tanager	whwtan1	0.8527	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	40.0
2888	Spectrogram 1	1	289171.0	289174.0	0	15000	Black-faced Grosbeak	blfgro1	0.1772	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	40.0
2889	Spectrogram 1	1	289172.0	289175.0	0	15000	White-winged Tanager	whwtan1	0.5446	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	41.0
2890	Spectrogram 1	1	289172.0	289175.0	0	15000	Black-faced Grosbeak	blfgro1	0.1535	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	41.0
2891	Spectrogram 1	1	289174.0	289177.0	0	15000	Black-faced Grosbeak	blfgro1	0.1153	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	43.0
2892	Spectrogram 1	1	289176.0	289179.0	0	15000	White-winged Tanager	whwtan1	0.1848	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	45.0
2893	Spectrogram 1	1	289177.0	289180.0	0	15000	White-winged Tanager	whwtan1	0.6784	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	46.0
2894	Spectrogram 1	1	289177.0	289180.0	0	15000	Black-faced Grosbeak	blfgro1	0.1744	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_171200.WAV	46.0
2895	Spectrogram 1	1	289383.0	289386.0	0	15000	Osprey	osprey	0.1397	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_173600.WAV	12.0
2896	Spectrogram 1	1	289623.0	289626.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1048	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_180000.WAV	12.0
2897	Spectrogram 1	1	289798.0	289801.0	0	15000	White-winged Tanager	whwtan1	0.9210	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	7.0
2898	Spectrogram 1	1	289799.0	289802.0	0	15000	White-winged Tanager	whwtan1	0.6787	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	8.0
2899	Spectrogram 1	1	289800.0	289803.0	0	15000	Rufous-capped Warbler	rucwar	0.1746	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	9.0
2900	Spectrogram 1	1	289801.0	289804.0	0	15000	White-winged Tanager	whwtan1	0.6378	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	10.0
2901	Spectrogram 1	1	289802.0	289805.0	0	15000	White-winged Tanager	whwtan1	0.1453	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	11.0
2902	Spectrogram 1	1	289803.0	289806.0	0	15000	White-winged Tanager	whwtan1	0.6275	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	12.0
2903	Spectrogram 1	1	289804.0	289807.0	0	15000	White-winged Tanager	whwtan1	0.8380	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	13.0
2904	Spectrogram 1	1	289805.0	289808.0	0	15000	White-winged Tanager	whwtan1	0.8992	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	14.0
2905	Spectrogram 1	1	289806.0	289809.0	0	15000	White-winged Tanager	whwtan1	0.8501	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	15.0
2906	Spectrogram 1	1	289807.0	289810.0	0	15000	White-winged Tanager	whwtan1	0.8042	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	16.0
2907	Spectrogram 1	1	289808.0	289811.0	0	15000	White-winged Tanager	whwtan1	0.1422	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	17.0
2908	Spectrogram 1	1	289809.0	289812.0	0	15000	White-winged Tanager	whwtan1	0.4657	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	18.0
2909	Spectrogram 1	1	289810.0	289813.0	0	15000	White-winged Tanager	whwtan1	0.5780	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	19.0
2910	Spectrogram 1	1	289811.0	289814.0	0	15000	White-winged Tanager	whwtan1	0.7181	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	20.0
2911	Spectrogram 1	1	289814.0	289817.0	0	15000	Rufous-capped Warbler	rucwar	0.1802	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	23.0
2912	Spectrogram 1	1	289815.0	289818.0	0	15000	White-winged Tanager	whwtan1	0.4167	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	24.0
2913	Spectrogram 1	1	289816.0	289819.0	0	15000	White-winged Tanager	whwtan1	0.9059	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	25.0
2914	Spectrogram 1	1	289817.0	289820.0	0	15000	White-winged Tanager	whwtan1	0.1141	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	26.0
2915	Spectrogram 1	1	289818.0	289821.0	0	15000	White-winged Tanager	whwtan1	0.2077	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	27.0
2916	Spectrogram 1	1	289819.0	289822.0	0	15000	White-winged Tanager	whwtan1	0.1916	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	28.0
2917	Spectrogram 1	1	289820.0	289823.0	0	15000	White-winged Tanager	whwtan1	0.9235	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	29.0
2918	Spectrogram 1	1	289821.0	289824.0	0	15000	White-winged Tanager	whwtan1	0.9933	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	30.0
2919	Spectrogram 1	1	289822.0	289825.0	0	15000	White-winged Tanager	whwtan1	0.7766	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	31.0
2920	Spectrogram 1	1	289823.0	289826.0	0	15000	White-winged Tanager	whwtan1	0.9169	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	32.0
2921	Spectrogram 1	1	289825.0	289828.0	0	15000	White-winged Tanager	whwtan1	0.8345	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	34.0
2922	Spectrogram 1	1	289828.0	289831.0	0	15000	Rufous-capped Warbler	rucwar	0.1272	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	37.0
2923	Spectrogram 1	1	289829.0	289832.0	0	15000	Rufous-capped Warbler	rucwar	0.1411	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250705_181800.WAV	38.0
2924	Spectrogram 1	1	290964.0	290967.0	0	15000	Ochre-bellied Flycatcher	ocbfly1	0.1198	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_051200.WAV	33.0
2925	Spectrogram 1	1	290966.0	290969.0	0	15000	Ochre-bellied Flycatcher	ocbfly1	0.1156	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_051200.WAV	35.0
2926	Spectrogram 1	1	291180.0	291183.0	0	15000	Brown Jay	brnjay	0.1279	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	9.0
2927	Spectrogram 1	1	291188.0	291191.0	0	15000	Brown Jay	brnjay	0.1780	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	17.0
2928	Spectrogram 1	1	291189.0	291192.0	0	15000	Brown Jay	brnjay	0.2400	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	18.0
2929	Spectrogram 1	1	291192.0	291195.0	0	15000	Brown Jay	brnjay	0.2216	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	21.0
2930	Spectrogram 1	1	291198.0	291201.0	0	15000	Brown Jay	brnjay	0.1095	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	27.0
2931	Spectrogram 1	1	291199.0	291202.0	0	15000	Brown Jay	brnjay	0.2481	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	28.0
2932	Spectrogram 1	1	291200.0	291203.0	0	15000	Brown Jay	brnjay	0.2236	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	29.0
2933	Spectrogram 1	1	291201.0	291204.0	0	15000	Brown Jay	brnjay	0.2902	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	30.0
2934	Spectrogram 1	1	291202.0	291205.0	0	15000	Brown Jay	brnjay	0.1524	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	31.0
2935	Spectrogram 1	1	291203.0	291206.0	0	15000	Brown Jay	brnjay	0.1743	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	32.0
2936	Spectrogram 1	1	291210.0	291213.0	0	15000	Brown Jay	brnjay	0.1164	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	39.0
2937	Spectrogram 1	1	291211.0	291214.0	0	15000	Brown Jay	brnjay	0.1112	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	40.0
2938	Spectrogram 1	1	291212.0	291215.0	0	15000	Brown Jay	brnjay	0.1314	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_053600.WAV	41.0
2939	Spectrogram 1	1	291231.0	291234.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1309	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	0.0
2940	Spectrogram 1	1	291247.0	291250.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1136	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	16.0
2941	Spectrogram 1	1	291253.0	291256.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1001	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	22.0
2942	Spectrogram 1	1	291254.0	291257.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2989	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	23.0
2943	Spectrogram 1	1	291255.0	291258.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3377	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	24.0
2944	Spectrogram 1	1	291265.0	291268.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1235	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054200.WAV	34.0
2945	Spectrogram 1	1	291308.0	291311.0	0	15000	Collared Forest-Falcon	coffal1	0.1206	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054800.WAV	17.0
2946	Spectrogram 1	1	291309.0	291312.0	0	15000	Collared Forest-Falcon	coffal1	0.1195	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_054800.WAV	18.0
2947	Spectrogram 1	1	291471.0	291474.0	0	15000	Collared Forest-Falcon	coffal1	0.1045	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_060600.WAV	0.0
2948	Spectrogram 1	1	291508.0	291511.0	0	15000	Collared Forest-Falcon	coffal1	0.1099	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_060600.WAV	37.0
2949	Spectrogram 1	1	291517.0	291520.0	0	15000	Collared Forest-Falcon	coffal1	0.1103	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_060600.WAV	46.0
2950	Spectrogram 1	1	291518.0	291521.0	0	15000	Collared Forest-Falcon	coffal1	0.1463	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_060600.WAV	47.0
2951	Spectrogram 1	1	291547.0	291550.0	0	15000	Collared Forest-Falcon	coffal1	0.1292	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061200.WAV	16.0
2952	Spectrogram 1	1	291581.0	291584.0	0	15000	Collared Forest-Falcon	coffal1	0.1013	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061200.WAV	50.0
2953	Spectrogram 1	1	291582.0	291585.0	0	15000	Collared Forest-Falcon	coffal1	0.4354	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061200.WAV	51.0
2954	Spectrogram 1	1	291583.0	291586.0	0	15000	Collared Forest-Falcon	coffal1	0.2146	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061200.WAV	52.0
2955	Spectrogram 1	1	291584.0	291587.0	0	15000	Collared Forest-Falcon	coffal1	0.1253	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061200.WAV	53.0
2956	Spectrogram 1	1	291599.0	291602.0	0	15000	Collared Forest-Falcon	coffal1	0.3726	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061800.WAV	8.0
2957	Spectrogram 1	1	291600.0	291603.0	0	15000	Collared Forest-Falcon	coffal1	0.2610	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_061800.WAV	9.0
2958	Spectrogram 1	1	293350.0	293353.0	0	15000	Collared Forest-Falcon	coffal1	0.1375	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_091200.WAV	19.0
2959	Spectrogram 1	1	294042.0	294045.0	0	15000	Yellow-billed Cacique	yebcac1	0.1019	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_101800.WAV	51.0
2960	Spectrogram 1	1	294742.0	294745.0	0	15000	White-tipped Dove	whtdov	0.1351	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113000.WAV	31.0
2961	Spectrogram 1	1	294806.0	294809.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1414	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113600.WAV	35.0
2962	Spectrogram 1	1	294819.0	294822.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1445	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113600.WAV	48.0
2963	Spectrogram 1	1	294823.0	294826.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3851	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113600.WAV	52.0
2964	Spectrogram 1	1	294824.0	294827.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2539	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113600.WAV	53.0
2965	Spectrogram 1	1	294825.0	294828.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1597	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_113600.WAV	54.0
2966	Spectrogram 1	1	295414.0	295417.0	0	15000	Dusky-capped Flycatcher	ducfly	0.2598	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_123600.WAV	43.0
2967	Spectrogram 1	1	295415.0	295418.0	0	15000	Dusky-capped Flycatcher	ducfly	0.1337	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_123600.WAV	44.0
2968	Spectrogram 1	1	295464.0	295467.0	0	15000	Squirrel Cuckoo	squcuc1	0.1427	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_124200.WAV	33.0
2969	Spectrogram 1	1	295465.0	295468.0	0	15000	Squirrel Cuckoo	squcuc1	0.5711	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_124200.WAV	34.0
2970	Spectrogram 1	1	295466.0	295469.0	0	15000	Squirrel Cuckoo	squcuc1	0.1105	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_124200.WAV	35.0
2971	Spectrogram 1	1	295519.0	295522.0	0	15000	Squirrel Cuckoo	squcuc1	0.1656	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_124800.WAV	28.0
2972	Spectrogram 1	1	295520.0	295523.0	0	15000	Squirrel Cuckoo	squcuc1	0.1573	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_124800.WAV	29.0
2973	Spectrogram 1	1	295651.0	295654.0	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1177	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_130000.WAV	40.0
2974	Spectrogram 1	1	295685.0	295688.0	0	15000	White-tipped Dove	whtdov	0.1106	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_130600.WAV	14.0
2975	Spectrogram 1	1	295693.0	295696.0	0	15000	White-tipped Dove	whtdov	0.1689	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_130600.WAV	22.0
2976	Spectrogram 1	1	295694.0	295697.0	0	15000	White-tipped Dove	whtdov	0.1922	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_130600.WAV	23.0
2977	Spectrogram 1	1	295714.0	295717.0	0	15000	Collared Forest-Falcon	coffal1	0.1026	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_130600.WAV	43.0
2978	Spectrogram 1	1	295769.0	295772.0	0	15000	Collared Forest-Falcon	coffal1	0.1046	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	38.0
2979	Spectrogram 1	1	295771.0	295774.0	0	15000	Collared Forest-Falcon	coffal1	0.1017	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	40.0
2980	Spectrogram 1	1	295775.0	295778.0	0	15000	Collared Forest-Falcon	coffal1	0.1257	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	44.0
2981	Spectrogram 1	1	295776.0	295779.0	0	15000	Collared Forest-Falcon	coffal1	0.1018	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	45.0
2982	Spectrogram 1	1	295777.0	295780.0	0	15000	Squirrel Cuckoo	squcuc1	0.3180	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	46.0
2983	Spectrogram 1	1	295778.0	295781.0	0	15000	Squirrel Cuckoo	squcuc1	0.6797	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	47.0
2984	Spectrogram 1	1	295779.0	295782.0	0	15000	Squirrel Cuckoo	squcuc1	0.7973	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131200.WAV	48.0
2985	Spectrogram 1	1	295826.0	295829.0	0	15000	Brown-capped Vireo	brcvir1	0.1370	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131800.WAV	35.0
2986	Spectrogram 1	1	295843.0	295846.0	0	15000	Common Chlorospingus	cobtan1	0.1986	D:\recs10_11_07_2025\SANT1\248D9B0164880296_20250706_131800.WAV	52.0
